Symbol,Asset_Class,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,Entry_Model,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Fibo_Position,Fibo_Aligned,Fibo_382,Fibo_500,Fibo_618,Metal_Gate_Ok,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
AUDUSDm,forex,M15,DYNAMIC_SL_TP,5.56,0.70704,0.70704,0.70713,0.707085,NEUTRAL,NEUTRAL,NEUTRAL,0.1218,0.2796,-2.314285714288372e-05,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,0.70704,MARKET_REFERENCE,7.6,76.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.900000000000345,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000001208,LAMINAR,False,0.7150000000001208,0.771,False,0.70621,0.70646,0.70671,True,0.006753051513056627,0.07497575034493491,True,0.6857585870777957,NEUTRAL,0.03823441865466416,0.6277137933952457,0.7150000000001208,LAMINAR,-0.031481367141607534,0.05804479368255,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.1268,68.49,152,1.25,1,LONDON_NY_OVERLAP,30.93,NEUTRAL,Belum ada arah BUY/SELL matang.,28.882692935388974
EURGBPm,forex,M15,DYNAMIC_SL_TP,5.92,0.86549,0.0,0.0,,NEUTRAL,NEUTRAL,NEUTRAL,0.1536,0.2175,8.942857142853738e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.86549,MARKET_REFERENCE,9.5,95.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,,3.5,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.9338,False,0.86474,0.8649,0.86506,True,0.04705016218306656,-0.02241980663915836,True,0.4164318875220365,NEUTRAL,0.04705016218306656,0.4164318875220365,1.1,STRESSED,0.0,0.0,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.0441,62.96,119,,0,LONDON_NY_OVERLAP,,NEUTRAL,Belum ada arah BUY/SELL matang.,9.929359437610184
GBPCADm,forex,M15,DYNAMIC_SL_TP,5.09,1.87698,0.0,0.0,,NEUTRAL,NEUTRAL,NEUTRAL,0.1404,0.2158,-0.0002751428571429096,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87698,MARKET_REFERENCE,12.2,122.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,,3.5,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.2459,False,1.87756,1.87806,1.87857,True,0.04372676801843371,-0.0064094842639009775,True,0.42630084774699034,NEUTRAL,0.04372676801843371,0.42630084774699034,1.1,STRESSED,0.0,0.0,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,WATCH_ONLY,0.2798,77.38,89,,0,LONDON_NY_OVERLAP,,NEUTRAL,Belum ada arah BUY/SELL matang.,12.806704238734952
EURAUDm,forex,M15,DYNAMIC_SL_TP,7.11,1.64004,0.0,0.0,,NEUTRAL,NEUTRAL,NEUTRAL,0.5324,0.4049,-2.9714285714371904e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64004,MARKET_REFERENCE,9.5,95.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,,3.5,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.1776,False,1.64135,1.64211,1.64287,True,0.04267588547175679,-0.39271517392537036,True,0.2820327560081599,NEUTRAL,0.04267588547175679,0.2820327560081599,1.1,STRESSED,0.0,0.0,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,WATCH_ONLY,0.2017,73.68,63,,0,LONDON_NY_OVERLAP,,NEUTRAL,Belum ada arah BUY/SELL matang.,17.436563780040803
GBPNZDm,forex,M15,DYNAMIC_SL_TP,4.83,2.30314,0.0,0.0,,NEUTRAL,NEUTRAL,NEUTRAL,0.8368,0.5697,-3.799999999998826e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30314,MARKET_REFERENCE,14.8,148.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,,3.5,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.4637,False,2.3024,2.30347,2.30454,True,0.03382708379309133,-0.35107659438796474,False,0.2238064277967241,NEUTRAL,0.03382708379309133,0.2238064277967241,1.1,STRESSED,0.0,0.0,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,WATCH_ONLY,0.1731,68.33,66,,0,LONDON_NY_OVERLAP,,NEUTRAL,Belum ada arah BUY/SELL matang.,21.35903213898362
NZDCADm,forex,M15,DYNAMIC_SL_TP,6.18,0.81608,0.81608,0.81626,0.8161700000000001,SELL,SELL,PROJECTED,0.8136,0.7171,9.685714285712309e-05,RANGE,52,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.81608,ZF_FIBO_SELL_LIMIT,12.3,123.0,0.81731,DATA_DRIVEN,15.4,154.0,0.81454,DATA_DRIVEN,1.25,1.7999999999995797,1.57,0.0,0.0,0.0,0.0,False,,0.0,0.9299999999998529,STRESSED,False,1.029999999999853,0.7462,True,0.81489,0.81527,0.81566,True,0.004357680089959543,0.49173689654513575,True,0.7524975733155556,NEUTRAL,0.01038480135443694,0.7192381429835761,1.029999999999853,STRESSED,-0.006027121264477397,0.03325943033197942,0.0,True,False,RESONANCE_MISMATCH,PROFILE_LOCK,False,WATCH HISTORIS,Pair watch-only butuh confidence lebih tinggi untuk proyeksi.,ANOMALOUS,Jangan entry. Pair ini belum lolos validasi historis.,WATCH_ONLY,0.1598,71.62,80,,0,LONDON_NY_OVERLAP,47.33,WATCH,quality 47.3 < 55.0,59.179587866577776
AUDCADm,forex,M15,DYNAMIC_SL_TP,7.6,0.99216,0.99216,0.99234,0.9922500000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.8825,0.7606,0.00010171428571431471,TREND,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,0.99216,MARKET_REFERENCE,15.5,155.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7999999999995797,1.57,0.0,0.0,0.0,0.0,False,,0.0,0.9299999999998529,STRESSED,False,1.029999999999853,0.9956,False,0.9894,0.98993,0.99046,True,0.0024498441999183103,0.5783916538948288,True,0.7593133631813798,NEUTRAL,0.016966652808853358,0.6707571477177331,1.0300000000002416,STRESSED,-0.014516808608935047,0.08855621546364667,-3.885780586188048e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0976,69.23,92,-1.0,1,LONDON_NY_OVERLAP,27.26,NEUTRAL,Belum ada arah BUY/SELL matang.,39.2287668159069
AUDCHFm,forex,M15,DYNAMIC_SL_TP,5.39,0.56056,0.0,0.0,,NEUTRAL,NEUTRAL,NEUTRAL,0.7888,0.5447,3.199999999998244e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.56056,MARKET_REFERENCE,9.5,95.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,,3.5,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.6815,False,0.55962,0.55999,0.56036,True,0.03406401073703715,0.7157657145267804,True,0.23188188374829738,NEUTRAL,0.03406401073703715,0.23188188374829738,1.1,STRESSED,0.0,0.0,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,WATCH_ONLY,0.0874,71.58,99,,0,LONDON_NY_OVERLAP,,NEUTRAL,Belum ada arah BUY/SELL matang.,20.205809418741488
EURCADm,forex,M15,DYNAMIC_SL_TP,5.38,1.6246399999999999,0.0,0.0,,NEUTRAL,NEUTRAL,NEUTRAL,0.0755,0.1717,-6.799999999994084e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.62464,MARKET_REFERENCE,11.3,113.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,,3.5,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.5306,False,1.62413,1.62453,1.62494,True,0.002972974764074225,-0.02460132588365853,True,0.408603132638972,NEUTRAL,0.002972974764074225,0.408603132638972,1.1,STRESSED,0.0,0.0,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,WATCH_ONLY,0.0665,63.86,89,,0,LONDON_NY_OVERLAP,,NEUTRAL,Belum ada arah BUY/SELL matang.,8.89181566319486
UKOILm,energy,M15,DYNAMIC_SL_TP,5.96,80.35,0.0,0.0,,NEUTRAL,NEUTRAL,NEUTRAL,0.7363,0.5738,0.07460000000000276,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,80.35,MARKET_REFERENCE,82.6,826.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,,3.5,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.602,False,79.362,79.892,80.422,True,0.13188858986049123,4.428753384458165,True,0.27672108095020176,NEUTRAL,0.13188858986049123,0.27672108095020176,1.1,STRESSED,0.0,0.0,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,WATCH_ONLY,0.0507,58.75,88,,0,LONDON_NY_OVERLAP,,NEUTRAL,Belum ada arah BUY/SELL matang.,18.270005404751007
